raw_ID,audio,context,q1,q2,q3,q4,part2_q1
96,https://gigibon.github.io/Warn_name_audio/Audio/96_male_name_hua1.wav,你是商店店主，有顾客想知道最近什么商品比较热卖。你需要告诉他商品的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
97,https://gigibon.github.io/Warn_name_audio/Audio/97_male_name_chatou1.wav,你是商店员工，一位顾客问你最近卖的较多的工具是什么。你需要告诉顾客工具的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
98,https://gigibon.github.io/Warn_name_audio/Audio/98_male_name_shafa1.wav,你是家具卖场导购，有客人想知道商店里最近卖的比较多的家具是什么，你需要说出家具的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
99,https://gigibon.github.io/Warn_name_audio/Audio/99_male_name_baozhi1.wav,你是报刊亭老板，有商家问你店里还缺什么商品。你需要告诉他商品的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
100,https://gigibon.github.io/Warn_name_audio/Audio/100_male_name_dangong1.wav,你是商店店员，有小孩子问店里新进购的玩具有什么。你要告诉他玩具的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
101,https://gigibon.github.io/Warn_name_audio/Audio/101_male_name_men1.wav,你是家具中心导购，有客人想知道商店里最近卖的比较多的家具是什么，你需要说出家具的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
102,https://gigibon.github.io/Warn_name_audio/Audio/102_male_name_xiangjiao1.wav,你是水果超市店员，顾客问你新进购的水果是什么。你需要告诉他水果的名称。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
103,https://gigibon.github.io/Warn_name_audio/Audio/103_male_name_zhinanzhen1.wav,你是交通工具用品店工作人员。有小朋友指着店里的某个物品问你是什么。你需要告诉他物品的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
104,https://gigibon.github.io/Warn_name_audio/Audio/104_male_name_yugang1.wav,你是家具店导购，有客人想知道商店里最近卖的比较多的家具是什么，你需要说出家具的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
105,https://gigibon.github.io/Warn_name_audio/Audio/105_male_name_xiangchang1.wav,你是购物中心员工，顾客拿着一件商品，想向你确认商品的名称。你需要告诉他商品的名称是什么。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
106,https://gigibon.github.io/Warn_name_audio/Audio/106_male_name_jian1.wav,你是玩具店店主，有顾客想知道最近什么玩具比较热卖。你需要告诉他商品的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
107,https://gigibon.github.io/Warn_name_audio/Audio/107_male_name_chuanglian1.wav,你是家具生活馆导购，有客人想知道商店里最近卖的比较多的家具是什么，你需要说出家具的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
108,https://gigibon.github.io/Warn_name_audio/Audio/108_male_name_sanmingzhi1.wav,你在简餐店里打工，同伴问你手里拿着的是什么东西。你需要说出你拿着的东西。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
109,https://gigibon.github.io/Warn_name_audio/Audio/109_male_name_juzi1.wav,你是工具店店主，一位顾客问你最近卖的较多的工具是什么。你需要告诉顾客工具的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
110,https://gigibon.github.io/Warn_name_audio/Audio/110_male_name_diannao1.wav,你是管理员，有位同事问公司将要更新什么设备。你需要告诉他设备的名称。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
111,https://gigibon.github.io/Warn_name_audio/Audio/111_male_name_wangyuanjing1.wav,你是科教玩具店店员，有小孩子问店里新进购的玩具有什么。你要告诉他玩具的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
112,https://gigibon.github.io/Warn_name_audio/Audio/112_male_name_pintu1.wav,你是百货商店店员，有小孩子问店里新进购的玩具有什么。你要告诉他玩具的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
113,https://gigibon.github.io/Warn_name_audio/Audio/113_male_name_dayinji1.wav,你是公司负责人，有位同事问公司将要更新什么设备。你需要告诉他设备的名称。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
114,https://gigibon.github.io/Warn_name_audio/Audio/114_male_name_maojin1.wav,你是商店店员，店长问你在整理什么物品。你需要告诉他物品的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
115,https://gigibon.github.io/Warn_name_audio/Audio/115_male_name_kafei1.wav,你在餐厅打工，同伴问你手里拿着的是什么东西。你需要说出你拿着的东西。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
116,https://gigibon.github.io/Warn_name_audio/Audio/116_male_name_pingguo1.wav,你是超市店员，顾客问你新进购的水果是什么。你需要告诉他水果的名称。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
117,https://gigibon.github.io/Warn_name_audio/Audio/117_male_name_toukui1.wav,你是商场工作人员。有小朋友指着店里的某个物品问你是什么。你需要告诉他物品的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
118,https://gigibon.github.io/Warn_name_audio/Audio/118_male_name_beixin1.wav,你是杂货店店主，有批发商问店里还需进购什么物品。你需要告诉他物品的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
119,https://gigibon.github.io/Warn_name_audio/Audio/119_male_name_shoubiao1.wav,你是精品服饰店店员，有顾客问店里新到的服饰是什么。你需要告诉顾客服饰的名字。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
120,https://gigibon.github.io/Warn_name_audio/Audio/120_male_name_yangcong1.wav,你是蔬菜摊主，一个小朋友问你卖的菜是什么。你需要告诉他蔬菜的名称。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
121,https://gigibon.github.io/Warn_name_audio/Audio/121_male_warn_yanjing1.wav,你是时尚精品店店员，有顾客的小狗在货架旁乱跳很可能弄坏某件商品。你要立刻给以警告。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
122,https://gigibon.github.io/Warn_name_audio/Audio/122_male_warn_huochai1.wav,你是商超店主，有几个小孩在店里打闹，差点打落物品砸到他们。情况紧急，你要立刻提醒他们注意。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
123,https://gigibon.github.io/Warn_name_audio/Audio/123_male_warn_guo1.wav,你是购物广场店员，一个小孩跳起来去摸商品，东西可能砸下来伤到他。情况紧急，你要马上警告他。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
124,https://gigibon.github.io/Warn_name_audio/Audio/124_male_warn_tingzhenqi1.wav,你是药店员工，一个老奶奶马上要踩到掉在地的商品，很可能会摔倒。情况紧急，你要立即提醒他。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
125,https://gigibon.github.io/Warn_name_audio/Audio/125_male_warn_wan1.wav,你是卖场店员，一个小孩跳起来去摸商品，东西可能砸下来伤到他。情况紧急，你要马上警告他。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
126,https://gigibon.github.io/Warn_name_audio/Audio/126_male_warn_xiangrikui1.wav,你是鲜花店店主，有顾客没看到脚边的商品，马上踩上去可能滑倒。你要立刻提醒他注意。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
127,https://gigibon.github.io/Warn_name_audio/Audio/127_male_warn_qiaokeli1.wav,你是商场员工，一个老奶奶马上要踩到掉在地的商品，很可能会摔倒。情况紧急，你要立即提醒他。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
128,https://gigibon.github.io/Warn_name_audio/Audio/128_male_warn_maoyi1.wav,你是衣饰店店员，有顾客马上要踩到掉在地上的饰品，很可能跌倒。情况紧急，你要立刻提醒他注意。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
129,https://gigibon.github.io/Warn_name_audio/Audio/129_male_warn_tudou1.wav,你是生鲜摊主，一位顾客的小狗在扒拉货架，蔬菜很可能会掉落损坏，你要立刻警示。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
130,https://gigibon.github.io/Warn_name_audio/Audio/130_male_warn_jiqiren1.wav,你是玩具城店员，有几个孩子在店里打闹，快撞到物品，可能会受伤。情况紧急，你要立刻警示他们。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
131,https://gigibon.github.io/Warn_name_audio/Audio/131_male_warn_xihongshi1.wav,你是农贸市场摊主，一位顾客的小狗在扒拉货架，蔬菜很可能会掉落损坏，你要立刻警示。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
132,https://gigibon.github.io/Warn_name_audio/Audio/132_male_warn_chucaoji1.wav,你是农贸商场店员，一个小孩跳起来去摸商品，东西可能砸下来伤到他。情况紧急，你要马上警告他。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
133,https://gigibon.github.io/Warn_name_audio/Audio/133_male_warn_yaodai1.wav,你是服饰店店员，有顾客马上要踩到掉在地上的饰品，很可能跌倒。情况紧急，你要立刻提醒他注意。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
134,https://gigibon.github.io/Warn_name_audio/Audio/134_male_warn_ditu1.wav,你是杂货铺老板，有顾客马上要踩上掉在地上的商品，很可能滑倒。情况紧急，你要立刻提醒他注意。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
135,https://gigibon.github.io/Warn_name_audio/Audio/135_male_warn_tuoluo1.wav,你是商场店员，有几个孩子在店里打闹，快撞到物品，可能会受伤。情况紧急，你要立刻警示他们。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
136,https://gigibon.github.io/Warn_name_audio/Audio/136_male_warn_shouyinji1.wav,你是维修店员工，有个学徒不按规定随意摆弄电器，可能使电器损坏。你要立刻警告他。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
137,https://gigibon.github.io/Warn_name_audio/Audio/137_male_warn_huasheng1.wav,你是餐厅主厨，在准备一道大菜，一个帮厨随意挪动食材，严重影响烹饪进程。你要立刻警告他。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
138,https://gigibon.github.io/Warn_name_audio/Audio/138_male_warn_xianglian1.wav,你是服饰配件店店员，有顾客的小狗在货架旁乱跳很可能弄坏某件商品。你要立刻给以警告。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
139,https://gigibon.github.io/Warn_name_audio/Audio/139_male_warn_yusan1.wav,你是商店店主，有几个小孩在店里打闹，差点打落物品砸到他们。情况紧急，你要立刻提醒他们注意。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
140,https://gigibon.github.io/Warn_name_audio/Audio/140_male_warn_sanlunche1.wav,你是车店工作人员，有小朋友在店里乱跑，马上要撞上店里的东西。情况紧急，你要立刻提醒他注意。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
141,https://gigibon.github.io/Warn_name_audio/Audio/141_male_warn_yuangui1.wav,你是商品城店主，有几个小朋友拿着文具乱比划，很可能受伤。你要立刻警示他们。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
142,https://gigibon.github.io/Warn_name_audio/Audio/142_male_warn_yashua1.wav,你是超市店员，有几个小孩子在店里打闹，某件商品快要掉落砸到他们。情况紧急，你要立即警示他们。,请判断该音频中的语气是？,听到该音频时，你感到多愉快？(1-7分；1分代表非常不愉快，7分代表非常愉快),听到该音频时，你感到有多激动？(1-7分；1分代表非常平静，7分代表非常激动),听到该音频时，你感到有多强的掌控感（能掌控整个局面的感觉）？(1-7分；1分代表非常没有掌控感，7分代表非常有掌控感),在该情境下，说话人使用当下语气说话符不符合预期？(1-7分；1分代表非常不符合，7分代表非常符合)
